idx,cx,cy,cz,xmin,ymin,zmin,xmax,ymax,zmax,dx,dy,dz,vol_mm3
111,1695.5500000000222,-1359.9999999999384,-1420.000000000029,1694.499999900022,-1367.9939073813728,-1427.9939073814635,1696.6000001000225,-1352.006092618504,-1412.0060926185947,2.1000002000005225,15.987814762868766,15.987814762868766,168.17644551047903
112,1697.7500000000223,-1359.9999999999382,-1420.000000000029,1696.699999900022,-1367.9939073813725,-1427.9939073814635,1698.8000001000225,-1352.0060926185038,-1412.0060926185947,2.1000002000005225,15.987814762868766,15.987814762868766,168.1764455205382
113,1714.9000000000228,-1359.9999999999372,-1420.000000000029,1698.7946285280564,-1396.5053225551428,-1456.5053225567829,1731.0053714719895,-1323.4946774447317,-1383.4946774432754,32.210742943933155,73.01064511041113,73.01064511350751,19297.271618754858
114,1697.0000000000225,-1359.9999999999382,-1420.000000000029,1679.9999999000222,-1365.000000099939,-1425.0000001000292,1714.0000001000228,-1354.9999998999376,-1414.999999900029,34.00000020000061,10.000000200001296,10.000000200000159,961.3273519984807
115,1697.0000000000225,-1359.9999999999382,-1420.000000000029,1679.9999999000224,-1363.0000000999387,-1423.0000001000292,1714.0000001000226,-1356.9999998999374,-1416.999999900029,34.00000020000016,6.0000002000012955,6.000000200000159,961.3273519984799
116,1697.0000000000225,-1363.4808266337268,-1419.6341503785902,1679.9999999000224,-1363.9808267337276,-1420.1341504785903,1714.0000001000226,-1362.9808265337263,-1419.13415027859,34.00000020000016,1.0000002000012955,1.000000200000386,26.703537555512668
117,1697.0000000000225,-1362.6010068891073,-1417.6580428777715,1679.9999999000224,-1363.101006989108,-1418.1580429777716,1714.0000001000226,-1362.1010067891068,-1417.1580427777715,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555512558
118,1697.0000000000225,-1363.0310889131847,-1421.7500000000273,1679.9999999000224,-1363.5310890131855,-1422.2500001000274,1714.0000001000226,-1362.5310888131842,-1421.2499999000272,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555512526
119,1697.0000000000225,-1359.2723090820782,-1423.4235166025978,1679.9999999000224,-1359.7723091820787,-1423.923516702598,1714.0000001000226,-1358.7723089820774,-1422.9235165025977,34.00000020000016,1.0000002000012955,1.0000002000001587,26.70353755551364
120,1697.0000000000225,-1356.5191733661495,-1420.365849621468,1679.9999999000224,-1357.01917346615,-1420.8658497214683,1714.0000001000226,-1356.0191732661488,-1419.865849521468,34.00000020000016,1.0000002000012955,1.000000200000386,26.703537555513158
121,1697.0000000000225,-1358.576421749171,-1416.8025908982809,1679.9999999000224,-1359.0764218491715,-1417.302590998281,1714.0000001000226,-1358.0764216491702,-1416.3025907982808,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555513797
122,1697.0000000000225,-1361.7499999999363,-1416.9689110867826,1679.9999999000224,-1362.2500000999369,-1417.4689111867826,1714.0000001000226,-1361.2499998999356,-1416.4689109867825,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555512614
123,1697.0000000000225,-1357.6580428776806,-1417.3989931108597,1679.9999999000224,-1358.1580429776811,-1417.8989932108598,1714.0000001000226,-1357.1580427776798,-1416.8989930108596,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555513588
124,1697.0000000000225,-1356.80259089819,-1421.4235782507965,1679.9999999000224,-1357.3025909981905,-1421.9235783507966,1714.0000001000226,-1356.3025907981892,-1420.9235781507964,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555512952
125,1697.0000000000225,-1360.365849621377,-1423.4808266338177,1679.9999999000224,-1360.8658497213778,-1423.980826733818,1714.0000001000226,-1359.8658495213765,-1422.9808265338177,34.00000020000016,1.0000002000012955,1.000000200000386,26.703537555513183
126,1697.0000000000225,-1363.4235166025069,-1420.727690917889,1679.9999999000224,-1363.9235167025076,-1421.2276910178891,1714.0000001000226,-1362.9235165025063,-1420.227690817889,34.00000020000016,1.0000002000012955,1.0000002000001587,26.70353755551357
127,1697.0000000000225,-1363.1974091016864,-1418.5764217492617,1679.9999999000224,-1363.697409201687,-1419.0764218492618,1714.0000001000226,-1362.6974090016856,-1418.0764216492616,34.00000020000016,1.0000002000012955,1.0000002000001587,26.70353755551365
128,1697.0000000000225,-1362.3419571221957,-1422.6010068891985,1679.9999999000224,-1362.8419572221965,-1423.1010069891986,1714.0000001000226,-1361.8419570221952,-1422.1010067891984,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555513364
129,1697.0000000000225,-1358.24999999994,-1423.0310889132757,1679.9999999000224,-1358.7500000999407,-1423.5310890132757,1714.0000001000226,-1357.7499998999394,-1422.5310888132756,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555513307
130,1697.0000000000225,-1356.5764833973694,-1419.2723090821692,1679.9999999000224,-1357.07648349737,-1419.7723091821692,1714.0000001000226,-1356.0764832973687,-1418.772308982169,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555513037
131,1697.0000000000225,-1359.6341503784993,-1416.5191733662405,1679.9999999000224,-1360.1341504784998,-1417.0191734662405,1714.0000001000226,-1359.1341502784985,-1416.0191732662402,34.00000020000016,1.0000002000012955,1.000000200000386,26.70353755551266
132,1697.0000000000225,-1360.727690917798,-1416.5764833974604,1679.9999999000224,-1361.2276910177986,-1417.0764834974605,1714.0000001000226,-1360.2276908177973,-1416.0764832974603,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555512998
133,1697.0000000000225,-1356.9689110866916,-1418.250000000031,1679.9999999000224,-1357.4689111866921,-1418.750000100031,1714.0000001000226,-1356.4689109866908,-1417.7499999000308,34.00000020000016,1.0000002000012955,1.0000002000001587,26.70353755551325
134,1697.0000000000225,-1357.3989931107685,-1422.3419571222867,1679.9999999000224,-1357.8989932107693,-1422.8419572222867,1714.0000001000226,-1356.898993010768,-1421.8419570222866,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555513208
135,1697.0000000000225,-1361.4235782507053,-1423.1974091017773,1679.9999999000224,-1361.923578350706,-1423.6974092017774,1714.0000001000226,-1360.9235781507048,-1422.6974090017773,34.00000020000016,1.0000002000012955,1.0000002000001587,26.703537555513222
136,1697.0000000000225,-1359.9999999999382,-1420.000000000029,1679.9999999000224,-1363.0000000999387,-1423.0000001000292,1714.0000001000226,-1356.9999998999374,-1416.999999900029,34.00000020000016,6.0000002000012955,6.000000200000159,961.3273519984799
137,1709.9999999999318,-899.9999999999411,-1420.0000000000293,1699.9999998994638,-934.000000099947,-1454.0000001000353,1720.0000001003996,-865.9999998999352,-1385.9999999000233,20.0000002009358,68.00000020001175,68.00000020001198,38492.86040322367
138,1701.4000000000092,-899.9999999999411,-1420.0000000000293,1699.999999900008,-931.3445312824076,-1451.344531282496,1702.8000001000103,-868.6554687174746,-1388.6554687175626,2.8000002000021595,62.68906256493301,62.689062564933465,1708.2801146081592
139,1708.4999999996448,-899.9999999999404,-1420.0000000000293,1690.9999998992785,-934.0000000999405,-1454.0000001000294,1726.0000001000114,-865.9999998999405,-1385.9999999000293,35.000000200732984,68.00000020000004,68.00000020000016,36891.352085317
140,1715.750000000009,-899.9999999999407,-1420.0000000000293,1713.6999999000084,-927.2423946511448,-1447.2423946512336,1717.8000001000098,-872.7576053487365,-1392.757605348825,4.100000200001432,54.48478930240822,54.484789302408444,1466.2523957513372
141,1695.550000000009,-899.9999999999412,-1420.0000000000293,1694.4999999000088,-907.9939073813756,-1427.993907381464,1696.6000001000093,-892.0060926185068,-1412.0060926185947,2.1000002000005225,15.987814762868766,15.98781476286922,168.1764455104786
142,1697.750000000009,-899.9999999999412,-1420.0000000000293,1696.6999999000088,-907.9939073813756,-1427.993907381464,1698.8000001000094,-892.0060926185068,-1412.0060926185947,2.1000002000005225,15.987814762868766,15.98781476286922,168.17644552053804
143,1714.9000000000096,-899.9999999999401,-1420.0000000000293,1698.7946285280432,-936.5053225551454,-1456.505322556783,1731.0053714719763,-863.4946774447347,-1383.4946774432756,32.210742943933155,73.01064511041068,73.01064511350751,19297.271618754858
144,1697.0000000000093,-899.9999999999413,-1420.0000000000293,1679.999999900009,-905.0000000999418,-1425.0000001000294,1714.0000001000096,-894.9999998999408,-1414.9999999000293,34.00000020000061,10.000000200000954,10.000000200000159,961.3273519984773
145,1697.0000000000093,-899.9999999999411,-1420.0000000000293,1679.9999999000092,-903.0000000999416,-1423.0000001000294,1714.0000001000094,-896.9999998999407,-1416.9999999000293,34.00000020000016,6.0000002000009545,6.000000200000159,961.3273519984788
146,1697.0000000000093,-903.48082663373,-1419.6341503785902,1679.9999999000092,-903.9808267337304,-1420.1341504785903,1714.0000001000094,-902.9808265337294,-1419.1341502785901,34.00000020000016,1.0000002000009545,1.0000002000001587,26.70353755551362
147,1697.0000000000093,-902.6010068891105,-1417.6580428777715,1679.9999999000092,-903.101006989111,-1418.1580429777716,1714.0000001000094,-902.1010067891101,-1417.1580427777715,34.00000020000016,1.0000002000009545,1.0000002000001587,26.70353755551326
148,1697.0000000000093,-903.0310889131879,-1421.7500000000273,1679.9999999000092,-903.5310890131884,-1422.2500001000274,1714.0000001000094,-902.5310888131875,-1421.2499999000272,34.00000020000016,1.0000002000009545,1.0000002000001587,26.703537555513368
149,1697.0000000000093,-899.2723090820814,-1423.423516602598,1679.9999999000092,-899.7723091820818,-1423.9235167025981,1714.0000001000094,-898.7723089820809,-1422.923516502598,34.00000020000016,1.0000002000009545,1.0000002000001587,26.703537555513478
150,1697.0000000000093,-896.5191733661525,-1420.3658496214684,1679.9999999000092,-897.019173466153,-1420.8658497214685,1714.0000001000094,-896.019173266152,-1419.8658495214684,34.00000020000016,1.0000002000009545,1.0000002000001587,26.70353755551281
151,1697.0000000000093,-898.5764217491737,-1416.802590898281,1679.9999999000092,-899.0764218491743,-1417.3025909982812,1714.0000001000094,-898.0764216491733,-1416.302590798281,34.00000020000016,1.0000002000009545,1.0000002000001587,26.703537555513755
152,1697.0000000000093,-901.7499999999393,-1416.9689110867826,1679.9999999000092,-902.2500000999397,-1417.4689111867829,1714.0000001000094,-901.2499998999388,-1416.4689109867825,34.00000020000016,1.0000002000009545,1.000000200000386,26.703537555513016
153,1697.0000000000093,-897.6580428776836,-1417.39899311086,1679.9999999000092,-898.158042977684,-1417.89899321086,1714.0000001000094,-897.158042777683,-1416.8989930108598,34.00000020000016,1.0000002000009545,1.0000002000001587,26.703537555513808
154,1697.0000000000093,-896.8025908981931,-1421.4235782507967,1679.9999999000092,-897.3025909981935,-1421.9235783507968,1714.0000001000094,-896.3025907981926,-1420.9235781507966,34.00000020000016,1.0000002000009545,1.0000002000001587,26.703537555513478
155,1697.0000000000093,-900.3658496213802,-1423.480826633818,1679.9999999000092,-900.8658497213808,-1423.980826733818,1714.0000001000094,-899.8658495213798,-1422.980826533818,34.00000020000016,1.0000002000009545,1.0000002000001587,26.703537555513268
156,1697.0000000000093,-903.4235166025101,-1420.7276909178893,1679.9999999000092,-903.9235167025105,-1421.2276910178894,1714.0000001000094,-902.9235165025095,-1420.2276908178892,34.00000020000016,1.0000002000009545,1.0000002000001587,26.70353755551334
157,1697.0000000000093,-903.1974091016893,-1418.576421749262,1679.9999999000092,-903.6974092016899,-1419.076421849262,1714.0000001000094,-902.6974090016889,-1418.0764216492619,34.00000020000016,1.0000002000009545,1.0000002000001587,26.703537555513368
158,1697.0000000000093,-902.3419571221989,-1422.6010068891987,1679.9999999000092,-902.8419572221994,-1423.1010069891988,1714.0000001000094,-901.8419570221985,-1422.1010067891987,34.00000020000016,1.0000002000009545,1.0000002000001587,26.70353755551303
159,1697.0000000000093,-898.2499999999432,-1423.031088913276,1679.9999999000092,-898.7500000999437,-1423.5310890132762,1714.0000001000094,-897.7499998999427,-1422.5310888132758,34.00000020000016,1.0000002000009545,1.000000200000386,26.703537555512703
160,1697.0000000000093,-896.5764833973724,-1419.2723090821694,1679.9999999000092,-897.0764834973729,-1419.7723091821695,1714.0000001000094,-896.076483297372,-1418.7723089821693,34.00000020000016,1.0000002000009545,1.0000002000001587,26.703537555513787
161,1697.0000000000093,-899.6341503785022,-1416.5191733662407,1679.9999999000092,-900.1341504785026,-1417.0191734662408,1714.0000001000094,-899.1341502785017,-1416.0191732662406,34.00000020000016,1.0000002000009545,1.0000002000001587,26.703537555512483
162,1697.0000000000093,-900.727690917801,-1416.5764833974606,1679.9999999000092,-901.2276910178016,-1417.0764834974607,1714.0000001000094,-900.2276908178006,-1416.0764832974605,34.00000020000016,1.0000002000009545,1.0000002000001587,26.703537555512728
163,1697.0000000000093,-896.9689110866946,-1418.2500000000314,1679.9999999000092,-897.468911186695,-1418.7500001000315,1714.0000001000094,-896.468910986694,-1417.7499999000313,34.00000020000016,1.0000002000009545,1.0000002000001587,26.70353755551262
164,1697.0000000000093,-897.3989931107719,-1422.341957122287,1679.9999999000092,-897.8989932107723,-1422.8419572222872,1714.0000001000094,-896.8989930107714,-1421.841957022287,34.00000020000016,1.0000002000009545,1.0000002000001587,26.70353755551257
165,1697.0000000000093,-901.4235782507087,-1423.1974091017776,1679.9999999000092,-901.9235783507091,-1423.6974092017776,1714.0000001000094,-900.9235781507082,-1422.6974090017775,34.00000020000016,1.0000002000009545,1.0000002000001587,26.703537555512987
166,1697.0000000000093,-899.9999999999411,-1420.0000000000293,1679.9999999000092,-903.0000000999416,-1423.0000001000294,1714.0000001000094,-896.9999998999407,-1416.9999999000293,34.00000020000016,6.0000002000009545,6.000000200000159,961.3273519984788
167,1639.99999999997,1130.00000000006,-760.0000000000061,1579.9999998999563,679.9999999000581,-1460.0000001000064,1700.0000000999837,1580.000000100062,-59.99999990000575,120.00000020002744,900.0000002000038,1400.0000002000006,17580013.05615309
168,1584.99999999997,1130.0000000000587,-760.0000000000061,1579.9999998999567,689.9999999000581,-1450.0000001000064,1590.0000000999833,1570.000000100059,-69.99999990000592,10.000000200026534,880.0000002000008,1380.0000002000006,12144000.0
169,1649.99999999997,1130.0000000000543,-760.0000000000059,1609.999999899969,1124.999999900053,-1450.000000100006,1690.000000099971,1135.0000001000558,-69.99999990000592,80.00000020000198,10.000000200002887,1380.0000002000002,1104000.0
170,1665.0259478935814,1362.0572483830838,-760.0000000000063,1650.0518956871988,1361.557248283083,-1419.9481043127703,1680.000000099964,1362.5572484830843,-100.05189568724225,29.948104412765133,1.0000002000012955,1319.896208625528,1056.6371259117752
171,1665.0259478935814,1357.9427516170367,-760.0000000000063,1650.0518956871988,1357.442751517036,-1419.9481043127703,1680.000000099964,1358.4427517170375,-100.05189568724225,29.948104412765133,1.000000200001523,1319.896208625528,1056.637125911766
172,1662.908183172683,1356.6713021930277,-760.0000000000063,1645.8163662454024,1356.171302093027,-1424.1836337545667,1680.000000099964,1357.1713022930285,-95.8163662454458,34.18363385456155,1.000000200001523,1328.367267509121,1066.2923599403855
173,1661.5993325949926,1360.0000000000607,-760.0000000000064,1643.1986650900214,1359.49999990006,-1426.8013349099479,1680.000000099964,1360.5000001000615,-93.19866509006485,36.80133500994248,1.000000200001523,1333.602669819883,1072.259622740247
174,1662.908183172683,1363.3286978070937,-760.0000000000063,1645.8163662454024,1362.828697707093,-1424.1836337545667,1680.0000000999637,1363.8286979070945,-95.8163662454458,34.18363385456132,1.000000200001523,1328.367267509121,1066.2923599403805
175,1662.3801441435799,1362.8315594803728,-760.0000000000063,1644.7602881871958,1362.331559380372,-1425.2397118127733,1680.0000000999637,1363.3315595803736,-94.76028818723924,35.239711912767916,1.000000200001523,1330.479423625534,1068.6997758127343
176,1661.6920406737727,1358.9184405197477,-760.0000000000063,1643.3840812475817,1358.418440419747,-1426.6159187523874,1680.000000099964,1359.4184406197485,-93.3840812476251,36.615918852382265,1.000000200001523,1333.2318375047623,1071.8369515201725
177,1663.4935189455043,1356.5000000000607,-760.0000000000063,1646.9870377910447,1355.99999990006,-1423.0129622089244,1680.000000099964,1357.0000001000615,-96.98703779108813,33.012962308919214,1.000000200001523,1326.0259244178362,1063.6237188889895
178,1665.2949972172357,1358.9184405197477,-760.0000000000064,1650.5899943345075,1358.418440419747,-1419.4100056654615,1680.000000099964,1359.4184406197485,-100.58999433455115,29.41000576545639,1.000000200001523,1318.8200113309103,1055.4104862574206
179,1664.6068937474286,1362.8315594803728,-760.0000000000064,1649.2137873948934,1362.331559380372,-1420.7862126050757,1680.0000000999637,1363.3315595803736,-99.21378739493701,30.786212705070284,1.000000200001523,1321.5724252101386,1058.5476619652056
